bfs_number,rooms,area,price,postalcode,address,town,description_raw,bfs_name,pop,pop_dens,frg_pct,emp,tax_income
261,3.5,99,3150,8052,"Rümlangstrasse 70, 8052 Zürich", Zürich,«Moderne und helle 3.5 Zimmer-Wohnung in Zürich-Nord»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,53,1632,8052,"Caspar-Wüst-Strasse 57, 8052 Zürich", Zürich,«Schmucke 2.0-Zimmerwohnung sucht neue Mieter!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,1.5,40,2142,8055,8055 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 1½ ZI-WOHNUNG IN ZÜRICH - KREIS 3»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,3.5,70,4110,8055,"Friesenbergstrasse 221, 8055 Zürich", Zürich,"«Moderne Wiedikon 3.5ZW mit Keller und W/T, nah z. SBahn, über Bluegrou»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,2.0,53,2470,8055,"Döltschiweg 39, 8055 Zürich", Zürich,«Wo Luxus und Privatspähre sich trifft»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,5.0,110,3690,8055,"Birmensdorferstrasse 470, 8055 Zürich", Zürich,"«Schöne, 5-Zimmerwohnung an zentraler Lage»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
261,4.5,100,4595,8055,"Birmensdorferstrasse 541, 8055 Zürich", Zürich,«Helle möblierte Stadtwohnung im Grünen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446
243,3.5,105,3200,8953,"Badenerstrasse 67, 8953 Dietikon", Dietikon,«Moderne 3.5-Zimmer-Neubauwohnung mit Balkon und gemeinsamem Grillplatz in Dietikon»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,1.0,18,1100,8953,"Poststrasse, 8953 Dietikon", Dietikon,«möbliertes Zimmer (neu!)»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.5,73,1523,8953,"Schöneggstr. 51, 8953 Dietikon", Dietikon,«Befristet wohnen bis zum 31.03.2024»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,4.5,124,3685,8953,"Überlandstrasse 18, 8953 Dietikon", Dietikon,«Exklusiv wohnen über der Limmat»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.5,100,2750,8953,"Schulgutstrasse 1, 8953 Dietikon", Dietikon,«Wunderschöne Attikawohnung sucht neuen Mieter»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.0,62,1630,8953,"Urdorferstrasse 25, 8953 Dietikon", Dietikon,«Helle 3-Zimmerwohnung im 2.OG an zentraler Lage»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.5,103,2097,8953,"Poststrasse 8, 8953 Dietikon", Dietikon,«Attraktive Wohnung an zentraler Lage!»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.5,96,2258,8953,"Zentralstr. 2, 8953 Dietikon", Dietikon,«Modernes Wohnen im Zentrum von Dietikon»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,2.0,86,1920,8953,"Überlandstr. 26, 8953 Dietikon", Dietikon,"«Die Wohnung, die Sie zum Einziehen reinzieht.»",Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,5.5,116,2258,8953,"Steinmürlistrasse 48, 8953 Dietikon", Dietikon,"«Ruhige, grosszügige und zentral gelegene Wohnung»",Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,4.5,125,3300,8953,"Anemonenstrasse 30, 8953 Dietikon", Dietikon,«Einfamilienhaus in Dietikon in ruhigem Wohnquartier»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,2.5,81,2190,8953,"Schulgutstrasse 4, 8953 Dietikon", Dietikon,«Weissdornhof - moderne Attikawohnung mit zwei Terrassen»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,2.5,57,1470,8953,"Max-Müller-Strasse 14, 8953 Dietikon", Dietikon,«Tolle und moderne Singlewohnung mit grossem Balkon im Grünen»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.0,69,1750,8953,"Hofackerstrasse 22, 8953 Dietikon", Dietikon,«Wohnen an optimaler Lage mit Sicht ins Grüne»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,5.5,282,6000,8955,"Bergstrasse  16, 8955 Oetwil an der Limmat", Oetwil an der Limmat,«VILLA MIT POOL und Einliegerwohnung»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,1.5,33,1440,8955,"Schweizäckerstrasse 14, 8955 Oetwil an der Limmat", Oetwil an der Limmat,«Erstbezug nach Sanierung - Wohnung mit Balkon und herrlicher Aussicht»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,3.5,82,2200,8955,8955 Oetwil an der Limmat, Oetwil an der Limmat,«Wohnen mit Blick ins Grüne»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,1.5,33,1440,8955,"Schweizäckerstrasse 12, 8955 Oetwil an der Limmat", Oetwil an der Limmat,«Erstbezug nach Sanierung - Wohnung mit Balkon und herrlicher Aussicht»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
243,2.5,56,1740,8955,"Schweizäckerstrasse 14, 8955 Oetwil an der Limmat", Oetwil an der Limmat,«Erstbezug nach Sanierung - Wohnung mit Balkon und herrlicher Aussicht»,Dietikon,27746,2970.6638115632,46.2264830967,18911.0,65532
250,3.5,105,3200,8953,"Badenerstrasse 67, 8953 Dietikon", Dietikon,«Moderne 3.5-Zimmer-Neubauwohnung mit Balkon und gemeinsamem Grillplatz in Dietikon»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,1.0,18,1100,8953,"Poststrasse, 8953 Dietikon", Dietikon,«möbliertes Zimmer (neu!)»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.5,73,1523,8953,"Schöneggstr. 51, 8953 Dietikon", Dietikon,«Befristet wohnen bis zum 31.03.2024»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,4.5,124,3685,8953,"Überlandstrasse 18, 8953 Dietikon", Dietikon,«Exklusiv wohnen über der Limmat»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.5,100,2750,8953,"Schulgutstrasse 1, 8953 Dietikon", Dietikon,«Wunderschöne Attikawohnung sucht neuen Mieter»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.0,62,1630,8953,"Urdorferstrasse 25, 8953 Dietikon", Dietikon,«Helle 3-Zimmerwohnung im 2.OG an zentraler Lage»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.5,103,2097,8953,"Poststrasse 8, 8953 Dietikon", Dietikon,«Attraktive Wohnung an zentraler Lage!»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.5,96,2258,8953,"Zentralstr. 2, 8953 Dietikon", Dietikon,«Modernes Wohnen im Zentrum von Dietikon»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,2.0,86,1920,8953,"Überlandstr. 26, 8953 Dietikon", Dietikon,"«Die Wohnung, die Sie zum Einziehen reinzieht.»",Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,5.5,116,2258,8953,"Steinmürlistrasse 48, 8953 Dietikon", Dietikon,"«Ruhige, grosszügige und zentral gelegene Wohnung»",Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,4.5,125,3300,8953,"Anemonenstrasse 30, 8953 Dietikon", Dietikon,«Einfamilienhaus in Dietikon in ruhigem Wohnquartier»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,2.5,81,2190,8953,"Schulgutstrasse 4, 8953 Dietikon", Dietikon,«Weissdornhof - moderne Attikawohnung mit zwei Terrassen»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,2.5,57,1470,8953,"Max-Müller-Strasse 14, 8953 Dietikon", Dietikon,«Tolle und moderne Singlewohnung mit grossem Balkon im Grünen»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.0,69,1750,8953,"Hofackerstrasse 22, 8953 Dietikon", Dietikon,«Wohnen an optimaler Lage mit Sicht ins Grüne»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
250,3.5,74,1900,8902,"Bahnhofstr. 57, 8902 Urdorf", Urdorf,«Erstklassig Wohnen»,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,77164
111,5.5,140,2750,8344,"Frowiesstrasse 36, 8344 Bäretswil", Bäretswil,«Charmantes 5.5 Reihenhaus mit Aussenbereich und Garage in ruhiger Lage von Adetswil»,Bäretswil,5053,227.7151870212,10.1523847219,1647.0,77877
226,4.5,104,2700,8418,"Kanzleistrasse 15, 8418 Schlatt ZH", Schlatt ZH,"«Ökologisch wohnen mit viel Umschwung - 4.5 Zimmer-Wohnung in ""Im Geeren"" D in Schlatt ZH»",Schlatt (ZH),789,87.9598662207,7.9847908745,153.0,71604
226,4.5,122,3100,8418,"Kanzleistrasse 15, 8418 Schlatt ZH", Schlatt ZH,"«Ökologisch wohnen mit viel Umschwung - 4.5 Zimmer-Maisonettewohnung ""Im Herstel"" C in Schlatt ZH»",Schlatt (ZH),789,87.9598662207,7.9847908745,153.0,71604
226,3.5,110,2700,8418,"Kanzleistrasse 15, 8418 Schlatt ZH", Schlatt ZH,"«Ökologisch wohnen mit viel Umschwung - 3.5 Zimmer-Wohnung ""Im Hard"" (E) in Schlatt ZH»",Schlatt (ZH),789,87.9598662207,7.9847908745,153.0,71604
7,5.5,150,3390,8934,"Bolletweg 14, 8934 Knonau", Knonau,«Wunderbare 5.5-Zimmer-Wohnung in Knonau»,Knonau,2378,367.542503864,18.2926829268,566.0,84568
7,4.0,240,3500,8934,"Oberdorfstrasse, 8934 Knonau", Knonau,«Maison Knonau - 4 pièces»,Knonau,2378,367.542503864,18.2926829268,566.0,84568
219,3.0,70,2450,8352,"Im Zauner 24, 8352 Elsau", Elsau,«Grosszügiges 3 Zimmer-Doppeleinfamilienhaus an familiärer Lage in Elsau»,Elsau,3647,451.9206939281,17.3293117631,1052.0,79356
219,5.5,140,2850,8352,"Untere Schärerstrasse 6, 8352 Elsau", Elsau,«Moderne 5.5-Zimmer-Wohnung mit grosser Terrasse in Elsau»,Elsau,3647,451.9206939281,17.3293117631,1052.0,79356
219,2.5,67,1650,8352,"Dorfstrasse 21, 8352 Elsau", Elsau,«Erstvermietung 2.5 Zimmer Wohnung»,Elsau,3647,451.9206939281,17.3293117631,1052.0,79356
219,5.5,114,2600,8352,"Dorfstrasse 21, 8352 Elsau", Elsau,«Erstvermietung 5.5 Zimmer Wohnung»,Elsau,3647,451.9206939281,17.3293117631,1052.0,79356
230,3.5,86,1970,8404,"Hobelwerkweg 39a, 8404 Winterthur", Winterthur,«Freie Wohnung im Hobelwerk»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,71,1630,8404,"Hobelwerkweg 39a, 8404 Winterthur", Winterthur,«Freie Wohnung im Hobelwerk»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,66,2520,8404,"Ida-Sträuli-Strasse 39, 8404 Winterthur", Winterthur,«Exklusive 2.5-Zimmer-Wohnung im Herzen des Komforts in Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,6.5,143,3017,8404,"Am Eulachpark 25, 8404 Winterthur", Winterthur,«Sie suchen die spezielle Maisonettewohnung?»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.0,92,2340,8404,8404 Winterthur, Winterthur,«MÖBLIERT: 4 ZI-WOHNUNG IN WINTERTHUR - OBERWINTERTHUR»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,77,1927,8404,"Hammerweg 1, 8404 Winterthur", Winterthur,«Ruhige Wohnlage und doch sehr zentral»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,5.5,200,5600,8404,8404 Winterthur, Winterthur,"«RUHIG UND SONNIG, MIT WUNDERSCHÖNER AUSSICHT»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,93,1950,8404,"Römerstr. 128, 8404 Winterthur", Winterthur,"«3.5 Zimmerwohnung nahe dem alten Dorfkern Oberi! ""Mieten ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,60,1480,8404,"Johannisstrasse 3, 8404 Winterthur", Winterthur,"«Stadtnahe, gemütliche Wohnung in Winterthur»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,5.5,143,2680,8404,"Am Eulachpark 45, 8404 Winterthur", Winterthur,«Maisonettewohnung im Grünen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,68,1940,8404,"Sulzer-Allee 75, 8404 Winterthur", Winterthur,«Lebensfreude beginnt daheim»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,5.5,124,2560,8404,"Hegistr. 39f, 8404 Winterthur", Winterthur,"«Moderne, helle Wohnung an zentraler Lage ! * Mieten ohne Kaution*»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,84,2192,8404,"Solarstrasse 7, 8404 Winterthur", Winterthur,«Moderne Wohnung in Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,148,2580,8404,"Am Eulachpark 21, 8404 Winterthur", Winterthur,«Die perfekte Wohnung!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,93,2190,8404,"Else-Züblinstr. 101, 8404 Winterthur", Winterthur,«Moderne 3.5-Zimmer-Wohnung im Eulachhof in Oberwinterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,123,2855,8404,"Else-Züblin-Strasse 108, 8404 Winterthur", Winterthur,"«Wohnkomfort, der kaum Wünsche offen lässt»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,44,1395,8404,"Reutlingerstr. 15, 8404 Winterthur", Winterthur,«Ihr neues Zuhause im Grünen!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,101,2210,8404,"Sulzer-Allee 77, 8404 Winterthur", Winterthur,«Energie sparen? Wohnung im Minergie-Haus»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,74,1592,8404,"Heiniweg 10, 8404 Winterthur", Winterthur,"«Helle Dachwohnung mit Balkon ""Mieten ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,65,1030,8404,"Schiltwiesenweg 24, 8404 Winterthur", Winterthur,«Zentral und praktisch wohnen?»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,73,1669,8404,"Heiniweg 12, 8404 Winterthur", Winterthur,"«Heimelige Dachwohnung wird frei! ""Mieten ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,75,2154,8404,"Sulzerallee 63, 8404 Winterthur", Winterthur,«ROY - erlebe das neue Winterthur!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,104,2310,8404,"Hegistr. 41e, 8404 Winterthur", Winterthur,"«Wohnen an ruhiger Lage ""Mieten ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,113,2664,8404,"Sulzerallee 65, 8404 Winterthur", Winterthur,"«Ob alt oder jung - ""ROY"" wird jeder lieben!»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,104,2280,8404,"Hegistr. 41e, 8404 Winterthur", Winterthur,"«helles, modernes Wohnen in farbigen Umfeld ! *Mieten ohne Kaution*»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,94,2244,8404,"Else-Züblin-Strasse 77, 8404 Winterthur", Winterthur,«Sie brauchen Platz? - die Überbauung ROY hat ihn!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,167,2490,8404,8404 Reutlingen (Winterthur), Reutlingen (Winterthur),«Luxuriöse grosse Maisonette-Dachwohnung für Wellness-Liebhaber»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,105,2390,8404,"Hegistr. 41b, 8404 Winterthur", Winterthur,«Topmodernes Wohnen in Oberi «Mieten ohne Kaution»»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,58,1621,8404,"Sulzerallee 51, 8404 Winterthur", Winterthur,«Ob gemeinsam oder allein 2.5 Zimmer-Wohung im ROY Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,108,2430,8404,"Sulzerallee 51, 8404 Winterthur", Winterthur,"«""ROY erlebe das neue Winterthur""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.0,73,1713,8404,"Hegifeldstrasse 70, 8404 Reutlingen (Winterthur)", Reutlingen (Winterthur),«Heimelige 4-Zimmer-Wohnung in Winterthur-Hegi»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,160,3200,8400,"Marktgasse 17, 8400 Winterthur", Winterthur,«Traumhaftes Wohnen in der Winterthurer Altstadt: Exklusive 4.5-Zimmer-Dachmaisonettewohnung»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,80,1980,8400,"Wülflingerstrasse 25, 8400 Winterthur", Winterthur,«Schöne 3.5-Zimmerwohnung mit Balkon zu vermieten»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,117,3782,8400,8400 Winterthur, Winterthur,"«MÖBLIERT, TEMPORÄR: 4½ ZI-WOHNUNG IN WINTERTHUR - MATTENBACH»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,49,1390,8400,"Wartstr. 30, 8400 Winterthur", Winterthur,«Perfekte Single-Wohnung direkt am Bahnhof «Mieten ohne Kaution»»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,132,3260,8400,"Katharina Sulzer Platz 2, 8400 Winterthur", Winterthur,«In Loft-iger Höhe MIETEN OHNE KAUTION»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,112,3360,8400,8400 Winterthur, Winterthur,"«MÖBLIERT, TEMPORÄR: 4½ ZI-WOHNUNG IN WINTERTHUR - STADT»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,117,2270,8400,"Endlikerstrasse 65, 8400 Winterthur", Winterthur,"«Wohnen an ruhiger, zentraler Lage»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,102,3290,8400,"Oberer Graben 34, 8400 Winterthur", Winterthur,«3.5 Zimmerwohnung in Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,113,2700,8400,"Schlosshofstrasse 19, 8400 Winterthur", Winterthur,«Werk 3 - rundum attrakiv leben im 2. Obergeschoss»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,112,3970,8400,"Ernst-Jung-Gasse 18, 8400 Winterthur", Winterthur,«ERSTBEZUG - Exklusive zentralgelegene 4.5-Zi. Eigentumswohnung»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.0,61,1990,8400,"Neumarkt 7, 8400 Winterthur", Winterthur,«Helle Altstadtwohnung mit Balkon und Galeriegeschoss»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,54,1790,8400,"Zielstrasse 13, 8400 Winterthur", Winterthur,«Einmalige 2.5-Zimmer-Wohnung in Stadtnähe»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,100,2600,8400,"Schlosshofstrasse 21, 8400 Winterthur", Winterthur,«Werk 3 - rundum attrakiv leben im 3. Obergeschoss»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,116,2950,8400,"Hörnlistrasse 85, 8400 Winterthur", Winterthur,"«4 1/2 Maisonette Whg. Grosszügig, sonnig, mit Kamin, 2 Balkone mit schöner Aussicht, 2 Badezimmer»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,66,1760,8400,"Feldstrasse 11, 8400 Winterthur", Winterthur,"«Wohnung mit Balkon, an zentraler Lage in Winterthur»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,111,2515,8400,"Katharina Sulzer Platz 6, 8400 Winterthur", Winterthur,«Modernes Wohnen garantiert! MIETEN OHNE KAUTION!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,95,2610,8400,"Seuzacherstr. 13b, 8400 Winterthur", Winterthur,«Modern und zentral! Wohnen über der Shopping-Mall!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,18,1088,8400,"Tösstalstrasse 16, 8400 Winterthur", Winterthur,«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,100,2700,8400,"Marktgasse 36, 8400 Winterthur", Winterthur,«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,39,1255,8400,"Gutstrasse 11, 8400 Winterthur", Winterthur,«Zentral gelegen mit grüner Umgebung!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,39,1265,8400,"Gutstrasse 13, 8400 Winterthur", Winterthur,«Wohnung mit Charme und Stadtnähe!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,104,2820,8400,"Magazingasse 2, 8400 Winterthur", Winterthur,«Stadtnahes Wohnen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,31,877,8400,"Am Bach 64, 8400 Winterthur", Winterthur,«Wohnen im beliebten Mattenbachquartier!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,73,2010,8400,"Stadthausstr. 13, 8400 Winterthur", Winterthur,"«Maisonette-Wohnung im Herzen der Stadt ""Mieten ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,80,1678,8400,"Marktgasse 54, 8400 Winterthur", Winterthur,«Grosse 2 .5-Zimmerwohnung im Herzen der Winterthurer Altstadt»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,91,2480,8400,"Rudolfstr. 25, 8400 Winterthur", Winterthur,«Modernes Wohnen im Herzen der Stadt»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,32,1005,8400,"Neuwiesenstr. 14, 8400 Winterthur", Winterthur,«Nähe Hauptbahnhof Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,91,2115,8400,"Steiggasse 3, 8400 Winterthur", Winterthur,«Erstbezug: Sanierte Wohnung im Herzen der Winterthurer Altstadt»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,44,1390,8400,"Schaffhauserstrasse 6, 8400 Winterthur", Winterthur,«Moderne 1-Zimmerwohnung nähe Hauptbahnhof»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,163,2800,8400,"Katharina Sulzer Platz 2, 8400 Winterthur", Winterthur,"«Passend zu Ihrem Lifestyle ""MIETEN OHNE KAUTION""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,88,2244,8406,"Untere Briggerstrasse 66, 8406 Winterthur", Winterthur,«Modernes Leben im EG mit Gartensitzplatz»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.5,36,2100,8406,"Zürcherstrasse 143, 8406 Winterthur", Winterthur,«BUSINESS APARTMENT - FULLY FURNISHED»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,45,1380,8406,"Strittackerstrasse 16, 8406 Winterthur", Winterthur,«Helle 2.5 Zimmerwohnung in Stadtnähe Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,62,1496,8406,"Zürcherstrasse 75, 8406 Winterthur", Winterthur,«Verkehrsgünstige aber ruhige Lage in Winterthur!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,60,1340,8406,"Auwiesenstrasse 7, 8406 Winterthur", Winterthur,«Schöne 3.0-Zimmerwohnung in Winterthur-Töss»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,74,1930,8406,"Dättnauerstr. 141, 8406 Winterthur", Winterthur,«Hier könnte Ihr Wohntraum in Erfüllung gehen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.0,28,650,8406,"Dättnauerstr. 143, 8406 Winterthur", Winterthur,«Mit Abendsonne in den Feierabend»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,109,2730,8406,"Zürcherstrasse 135, 8406 Winterthur", Winterthur,«Grosszügige und moderne 4.5-Zimmer-Wohnung inmitten von Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.5,100,2180,8406,"Zürcherstrasse 58, 8406 Winterthur", Winterthur,«Modernes Wohnen im Herzen von Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,89,1985,8406,"Maienstrasse 8, 8406 Winterthur", Winterthur,«Wohnglück für Familien»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,1.5,30,2150,8406,"Ebnetstrasse 6, 8406 Winterthur", Winterthur,"«Hochwertig möbliertes Business Apartment, fully furnished!»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,6.5,143,3500,8405,"Hirschweg 9, 8405 Winterthur", Winterthur,«Familiäres wohlfühlen an zentraler und ruhiger Lage»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,107,2928,8405,"Hirschweg 33, 8405 Winterthur", Winterthur,«MODERNE Wohnung in Winterthur!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,92,1928,8405,"Wurmbühlstrasse 10, 8405 Winterthur", Winterthur,«gemütliche 4.5 Zimmerwohnung in Seen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,106,2290,8405,"Landvogt-Waser-Strasse 69, 8405 Winterthur", Winterthur,«Charmante und grosszügige Wohnung in Winterthur Seen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,3.0,62,1450,8405,"Bollstrasse 41, 8405 Winterthur", Winterthur,«Wunderschöne Gartenwohnung an zentraler Lage»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,98,1600,8405,"Hofmannstr. 7, 8405 Winterthur", Winterthur,«Grosszügige 2.5-Zimmer-Wohnung in Winterthur»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.0,52,1475,8405,"Roggenweg 8, 8405 Winterthur", Winterthur,"«Im Grünen Wohnen ""Mietern ohne Kaution""»",Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,4.5,107,2500,8405,"Im Grüntal 10, 8405 Winterthur", Winterthur,«Ihr neues Zuhause im Grüntal-Quartier»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.0,50,1635,8405,"Tösstalstr. 218, 8405 Winterthur", Winterthur,«Der Hit! Geräumige 2-Zi. Wohnung zu vermieten!»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
230,2.5,75,1990,8405,"Weizackerstrasse 3, 8405 Winterthur", Winterthur,«Herrliche 2.5-Zimmer-Attikawohnung mit grosser Terrasse in Winterthur-Seen»,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70966
